year,person,details,person_links,day,month
۱۳۸۸ ,محسن روح‌الامینی,یکی از کشته شدگان پیامدهای انتخابات ریاست جمهوری دهم ایران,"[{'text': 'محسن روح\u200cالامینی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D8%B3%D9%86_%D8%B1%D9%88%D8%AD%E2%80%8C%D8%A7%D9%84%D8%A7%D9%85%DB%8C%D9%86%DB%8C'}]",24,4
۱۳۹۱ ,مهتاب نوروزی,سوزن‌دوز اهل بلوچستان ایران,"[{'text': 'روز', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D9%88%D8%B2'}, {'text': 'مهتاب نوروزی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%AA%D8%A7%D8%A8_%D9%86%D9%88%D8%B1%D9%88%D8%B2%DB%8C'}]",24,4
۱۳۹۹ ,فاطمه عربشاهی,شاعر,"[{'text': 'فاطمه عربشاهی', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%A7%D8%B7%D9%85%D9%87_%D8%B9%D8%B1%D8%A8%D8%B4%D8%A7%D9%87%DB%8C'}]",24,4
۱۴۰۱ ,روح‌الله مفیدی,بازیگر، چهره پرداز و نقاش,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'روح\u200cالله مفیدی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D9%88%D8%AD%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D9%85%D9%81%DB%8C%D8%AF%DB%8C'}]",24,4
۱۴۰۲ ,خسرو امیرصادقی,بازیگر و تهیه‌کننده,"[{'text': 'خسرو امیرصادقی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D8%B3%D8%B1%D9%88_%D8%A7%D9%85%DB%8C%D8%B1%D8%B5%D8%A7%D8%AF%D9%82%DB%8C'}]",24,4
۱۲۸۹ ,سید عبدالله بهبهانی,یکی از رهبران جنبش مشروطه ایران,"[{'text': 'سید عبدالله بهبهانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87_%D8%A8%D9%87%D8%A8%D9%87%D8%A7%D9%86%DB%8C'}]",25,4
۱۳۷۸ ,حمید نطقی,نویسنده و شاعر,"[{'text': 'حمید نطقی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D9%85%DB%8C%D8%AF_%D9%86%D8%B7%D9%82%DB%8C'}]",25,4
۱۳۸۵ ,علیرضا شاپور شهبازی,باستان شناس,"[{'text': 'علیرضا شاپور شهبازی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%D8%B1%D8%B6%D8%A7_%D8%B4%D8%A7%D9%BE%D9%88%D8%B1_%D8%B4%D9%87%D8%A8%D8%A7%D8%B2%DB%8C'}]",25,4
۱۳۸۸ ,اسماعیل فصیح,نویسنده ایرانی,"[{'text': 'اسماعیل فصیح', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D9%85%D8%A7%D8%B9%DB%8C%D9%84_%D9%81%D8%B5%DB%8C%D8%AD'}]",25,4
۱۳۹۸ ,طاهر یارویسی,نوازنده تنبور,"[{'text': 'طاهر یارویسی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B7%D8%A7%D9%87%D8%B1_%DB%8C%D8%A7%D8%B1%D9%88%DB%8C%D8%B3%DB%8C'}]",25,4
۱۳۹۹ ,ابوالقاسم سرحدی‌زاده,سه دوره نماینده مجلس شورای اسلامی,"[{'text': 'ابوالقاسم سرحدی\u200cزاده', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D9%88%D8%A7%D9%84%D9%82%D8%A7%D8%B3%D9%85_%D8%B3%D8%B1%D8%AD%D8%AF%DB%8C%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",25,4
۱۴۰۰ ,حمیدرضا صدر,نویسنده,"[{'text': 'حمیدرضا صدر', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D9%85%DB%8C%D8%AF%D8%B1%D8%B6%D8%A7_%D8%B5%D8%AF%D8%B1'}]",25,4
۱۴۰۱ ,اسماعیل شنگله,بازیگر,"[{'text': 'اسماعیل شنگله', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D9%85%D8%A7%D8%B9%DB%8C%D9%84_%D8%B4%D9%86%DA%AF%D9%84%D9%87'}]",25,4
۱۴۰۴ ,غلامحسین غیب‌پرور,فرمانده نظامی,"[{'text': 'غلامحسین غیب\u200cپرور', 'url': 'https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%D8%AD%D8%B3%DB%8C%D9%86_%D8%BA%DB%8C%D8%A8%E2%80%8C%D9%BE%D8%B1%D9%88%D8%B1'}]",25,4
۱۳۱۵ ,عمادالکتاب,خوشنویس,"[{'text': 'عمادالکتاب', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%85%D8%A7%D8%AF%D8%A7%D9%84%DA%A9%D8%AA%D8%A7%D8%A8'}]",26,4
۱۳۶۹ ,کاظم تینا تهرانی,نویسنده,"[{'text': 'کاظم تینا تهرانی', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D8%B8%D9%85_%D8%AA%DB%8C%D9%86%D8%A7_%D8%AA%D9%87%D8%B1%D8%A7%D9%86%DB%8C'}]",26,4
۱۳۸۴ ,مجتبی میرزاده,نوازنده,"[{'text': 'مجتبی میرزاده', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AC%D8%AA%D8%A8%DB%8C_%D9%85%DB%8C%D8%B1%D8%B2%D8%A7%D8%AF%D9%87'}]",26,4
۱۳۸۸ ,مصطفی کیارستمی,از کشته‌شدگان نماز جمعه ۲۶ تیر ۱۳۸۸ تهران,"[{'text': 'مصطفی کیارستمی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B5%D8%B7%D9%81%DB%8C_%DA%A9%DB%8C%D8%A7%D8%B1%D8%B3%D8%AA%D9%85%DB%8C'}]",26,4
۱۳۹۹ ,سوسن سلیمی,بازیگر,"[{'text': 'سوسن سلیمی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D9%88%D8%B3%D9%86_%D8%B3%D9%84%DB%8C%D9%85%DB%8C'}]",26,4
۱۴۰۲ ,کاظم فیروزمند,نویسنده,"[{'text': 'روز', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D9%88%D8%B2'}, {'text': 'کاظم فیروزمند', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D8%B8%D9%85_%D9%81%DB%8C%D8%B1%D9%88%D8%B2%D9%85%D9%86%D8%AF'}]",26,4
۱۴۰۳ ,حسین هاشمیان,نماینده رفسنجان در دوره هشتم مجلس شورای اسلامی,"[{'text': 'حسین هاشمیان', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D9%87%D8%A7%D8%B4%D9%85%DB%8C%D8%A7%D9%86'}]",26,4
۱۲۷۵ ,میرزا آقاخان کرمانی,از طرفداران جنبش مشروطه ایران و نویسنده,"[{'text': 'میرزا آقاخان کرمانی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%DB%8C%D8%B1%D8%B2%D8%A7_%D8%A2%D9%82%D8%A7%D8%AE%D8%A7%D9%86_%DA%A9%D8%B1%D9%85%D8%A7%D9%86%DB%8C'}]",27,4
۱۲۷۵ ,احمد روحی,از طرفداران جنبش مشروطه ایران و شاعر,"[{'text': 'احمد روحی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D8%B1%D9%88%D8%AD%DB%8C'}]",27,4
۱۳۰۳ ,رابرت ایمبری,معاون کنسول سفارت آمریکا در تهران,"[{'text': 'رابرت ایمبری', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%A7%D8%A8%D8%B1%D8%AA_%D8%A7%DB%8C%D9%85%D8%A8%D8%B1%DB%8C'}]",27,4
۱۳۷۱ ,حسینعلی ملاح,‌ موسیقی‌دان,"[{'text': 'حسینعلی ملاح', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86%D8%B9%D9%84%DB%8C_%D9%85%D9%84%D8%A7%D8%AD'}]",27,4
۱۳۸۶ ,کارو دردریان,نویسنده و برادر ویگن,"[{'text': 'کارو دردریان', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D8%B1%D9%88_%D8%AF%D8%B1%D8%AF%D8%B1%DB%8C%D8%A7%D9%86'}]",27,4
۱۳۸۹ ,رضا سقایی,خواننده,"[{'text': 'رضا سقایی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7_%D8%B3%D9%82%D8%A7%DB%8C%DB%8C'}]",27,4
۱۳۹۰ ,روح‌الله داداشی,ورزشکار,"[{'text': 'روح\u200cالله داداشی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D9%88%D8%AD%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%AF%D8%A7%D8%AF%D8%A7%D8%B4%DB%8C'}]",27,4
۱۴۰۴ ,همایون (بازیگر),بازیگر,"[{'text': 'همایون (بازیگر)', 'url': 'https://fa.wikipedia.org/wiki/%D9%87%D9%85%D8%A7%DB%8C%D9%88%D9%86_(%D8%A8%D8%A7%D8%B2%DB%8C%DA%AF%D8%B1)'}]",27,4
۱۴۰۴ ,محمدناصر نیکبخت,سیاستمدار,"[{'text': 'محمدناصر نیکبخت', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D9%86%D8%A7%D8%B5%D8%B1_%D9%86%DB%8C%DA%A9%D8%A8%D8%AE%D8%AA'}]",27,4
۱۳۳۴ ,احمد قوام,سیاستمدار,"[{'text': 'احمد قوام', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D9%82%D9%88%D8%A7%D9%85'}]",28,4
۱۳۷۶ ,سید رضا بهاءالدینی,فقیه و عارف,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'سید رضا بهاءالدینی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%B1%D8%B6%D8%A7_%D8%A8%D9%87%D8%A7%D8%A1%D8%A7%D9%84%D8%AF%DB%8C%D9%86%DB%8C'}]",28,4
۱۳۸۷ ,خسرو شکیبایی,بازیگر,"[{'text': 'خسرو شکیبایی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D8%B3%D8%B1%D9%88_%D8%B4%DA%A9%DB%8C%D8%A8%D8%A7%DB%8C%DB%8C'}]",28,4
۱۳۹۱ ,محمدحسن گنجی,پدر علم جغرافیای نوین و هواشناسی ایران,"[{'text': 'محمدحسن گنجی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AD%D8%B3%D9%86_%DA%AF%D9%86%D8%AC%DB%8C'}]",28,4
۱۴۰۲ ,مازیار بازیاران,دوبلور,"[{'text': 'مازیار بازیاران', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%A7%D8%B2%DB%8C%D8%A7%D8%B1_%D8%A8%D8%A7%D8%B2%DB%8C%D8%A7%D8%B1%D8%A7%D9%86'}]",28,4
۱۴۰۴ ,غلامعلی نعیم‌آبادی,سیاستمدار و نماینده مجلس خبرگان,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'غلامعلی نعیم\u200cآبادی', 'url': 'https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%D8%B9%D9%84%DB%8C_%D9%86%D8%B9%DB%8C%D9%85%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF%DB%8C'}]",28,4
۱۳۵۳ ,علی اکبر گلشن,روزنامه‌نگار، شاعر و نویسنده,"[{'text': 'علی اکبر گلشن', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%E2%80%8C%D8%A7%DA%A9%D8%A8%D8%B1_%DA%AF%D9%84%D8%B4%D9%86'}]",29,4
۱۳۵۹ ,جلال‌الدین همایی,ادیب,"[{'text': 'جلال\u200cالدین همایی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D9%84%D8%A7%D9%84%E2%80%8C%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D9%87%D9%85%D8%A7%DB%8C%DB%8C'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",29,4
۱۴۰۲ ,ایرج تقی‌پور,تهیه‌کننده,"[{'text': 'ایرج تقی\u200cپور', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%AC_%D8%AA%D9%82%DB%8C%E2%80%8C%D9%BE%D9%88%D8%B1'}]",29,4
۱۳۰۹ ,اسماعیل سیمیتقو,از بزرگان ایل شکاک,"[{'text': 'اسماعیل سیمیتقو', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D9%85%D8%A7%D8%B9%DB%8C%D9%84_%D8%B3%DB%8C%D9%85%DB%8C%D8%AA%D9%82%D9%88'}]",30,4
۱۳۵۵ ,سید نورالدین هندی,برادر دوم سید روح‌الله خمینی,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'سید نورالدین هندی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%86%D9%88%D8%B1%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D9%87%D9%86%D8%AF%DB%8C'}]",30,4
۱۳۵۷ ,احمد کافی,روحانی و فعال سیاسی,"[{'text': 'احمد کافی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%DA%A9%D8%A7%D9%81%DB%8C'}]",30,4
۱۳۶۱ ,عباس دوران,نظامی و خلبان,"[{'text': 'عباس دوران', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%A7%D8%B3_%D8%AF%D9%88%D8%B1%D8%A7%D9%86'}]",30,4
۱۳۹۷ ,مرتضی تهرانی,روحانی و مجتهد شیعه,"[{'text': 'مرتضی تهرانی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D8%AA%D8%B6%DB%8C_%D8%AA%D9%87%D8%B1%D8%A7%D9%86%DB%8C'}]",30,4
۱۳۹۹ ,احمد پورمخبر,بازیگر,"[{'text': 'احمد پورمخبر', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D9%BE%D9%88%D8%B1%D9%85%D8%AE%D8%A8%D8%B1'}]",30,4
۱۳۹۹ ,سید محمود موسوی مجد,نظامی,"[{'text': 'سید محمود موسوی مجد', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D9%85%D9%88%D8%B3%D9%88%DB%8C_%D9%85%D8%AC%D8%AF'}]",30,4
۱۴۰۲ ,حسن صانعی,از اعضای مجمع تشخیص مصلحت نظام,"[{'text': 'حسن صانعی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%D9%86_%D8%B5%D8%A7%D9%86%D8%B9%DB%8C'}]",30,4
۱۳۵۷ ,ملاعلی معصومی همدانی,مجتهد,"[{'text': 'ملاعلی معصومی همدانی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%84%D8%A7%D8%B9%D9%84%DB%8C_%D9%85%D8%B9%D8%B5%D9%88%D9%85%DB%8C_%D9%87%D9%85%D8%AF%D8%A7%D9%86%DB%8C'}]",31,4
۱۳۷۱ ,حمیدرضا پهلوی,از فرزندان رضاشاه و عصمت دولتشاهی,"[{'text': 'حمیدرضا پهلوی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D9%85%DB%8C%D8%AF%D8%B1%D8%B6%D8%A7_%D9%BE%D9%87%D9%84%D9%88%DB%8C'}]",31,4
۱۳۸۷ ,ابوطالب طالبی,کشتی‌گیر,"[{'text': 'ابوطالب طالبی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D9%88%D8%B7%D8%A7%D9%84%D8%A8_%D8%B7%D8%A7%D9%84%D8%A8%DB%8C'}]",31,4
۱۳۸۹ ,کورش فرزامی,معمار,"[{'text': 'کورش فرزامی', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D9%88%D8%B1%D8%B4_%D9%81%D8%B1%D8%B2%D8%A7%D9%85%DB%8C'}]",31,4
۱۳۹۰ ,لیلا اسفندیاری,کوهنورد,"[{'text': 'اسفند', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D9%81%D9%86%D8%AF'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'لیلا اسفندیاری', 'url': 'https://fa.wikipedia.org/wiki/%D9%84%DB%8C%D9%84%D8%A7_%D8%A7%D8%B3%D9%81%D9%86%D8%AF%DB%8C%D8%A7%D8%B1%DB%8C'}]",31,4
۱۳۹۴ ,محمد فرض‌پور ماچیانی,نماینده حوزه انتخابیه آستارا در دوره سوم مجلس شورای اسلامی,"[{'text': 'محمد فرض\u200cپور ماچیانی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D9%81%D8%B1%D8%B6%E2%80%8C%D9%BE%D9%88%D8%B1_%D9%85%D8%A7%DA%86%DB%8C%D8%A7%D9%86%DB%8C'}]",31,4
۱۳۵۵ ,افشین مقدم,خواننده,"[{'text': 'افشین مقدم', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%81%D8%B4%DB%8C%D9%86_%D9%85%D9%82%D8%AF%D9%85'}]",1,5
۱۳۸۴ ,اکبر دودکار,بازیگر,"[{'text': 'اکبر دودکار', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DA%A9%D8%A8%D8%B1_%D8%AF%D9%88%D8%AF%DA%A9%D8%A7%D8%B1'}]",1,5
۱۳۹۶ ,عبدالرضا نیک‌بین رودسری,از پایه‌گذاران سازمان مجاهدین خلق ایران,"[{'text': 'عبدالرضا نیک\u200cبین رودسری', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%B1%D8%B6%D8%A7_%D9%86%DB%8C%DA%A9%E2%80%8C%D8%A8%DB%8C%D9%86_%D8%B1%D9%88%D8%AF%D8%B3%D8%B1%DB%8C'}]",1,5
۱۴۰۳ ,سعید راد,بازیگر,"[{'text': 'سعید راد', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D8%B9%DB%8C%D8%AF_%D8%B1%D8%A7%D8%AF'}]",1,5
۱۴۰۴ ,احمد توکلی,نماینده مجلس,"[{'text': 'احمد توکلی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D8%AA%D9%88%DA%A9%D9%84%DB%8C'}]",1,5
۱۳۶۱ ,حمید عنایت,نویسنده و مترجم,"[{'text': 'حمید عنایت', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D9%85%DB%8C%D8%AF_%D8%B9%D9%86%D8%A7%DB%8C%D8%AA'}]",3,5
۱۳۷۴ ,عصمت دولتشاهی,ملکه ایران و همسر آخر رضاشاه,"[{'text': 'عصمت دولتشاهی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%B5%D9%85%D8%AA_%D8%AF%D9%88%D9%84%D8%AA%D8%B4%D8%A7%D9%87%DB%8C'}]",3,5
۱۳۷۵ ,سید ضیاءالدین سجادی,استاد دانشگاه، پژوهش‌گر ادبیات، مترجم و مصحح,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'سید ضیاءالدین سجادی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%B6%DB%8C%D8%A7%D8%A1%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D8%B3%D8%AC%D8%A7%D8%AF%DB%8C'}]",3,5
۱۳۹۲ ,محمود استادمحمد,نمایشنامه‌نویس و کارگردان تئاتر,"[{'text': 'محمود استادمحمد', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D8%A7%D8%B3%D8%AA%D8%A7%D8%AF%D9%85%D8%AD%D9%85%D8%AF'}]",3,5
۱۳۲۳ ,رضاشاه,نخستین شاه پهلوی ایران,"[{'text': 'رضاشاه', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7%D8%B4%D8%A7%D9%87'}]",4,5
۱۳۵۱ ,حسین آقا ملک,بنیان‌گذار کتابخانه و موزه ملی ملک,"[{'text': 'حسین آقا ملک', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D8%A2%D9%82%D8%A7_%D9%85%D9%84%DA%A9'}]",4,5
۱۳۷۱ ,سید ابوالفضل زنجانی,از اعضای نهضت مقاومت ملی و جبهه ملی,"[{'text': 'سید ابوالفضل زنجانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%A7%D8%A8%D9%88%D8%A7%D9%84%D9%81%D8%B6%D9%84_%D8%B2%D9%86%D8%AC%D8%A7%D9%86%DB%8C'}]",4,5
۱۳۹۰ ,محمدتقی برخوردار,کارآفرین,"[{'text': 'محمدتقی برخوردار', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AA%D9%82%DB%8C_%D8%A8%D8%B1%D8%AE%D9%88%D8%B1%D8%AF%D8%A7%D8%B1'}]",4,5
۱۳۹۳ ,حسین شب‌زنده‌دار جهرمی,فقیه,"[{'text': 'حسین شب\u200cزنده\u200cدار جهرمی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D8%B4%D8%A8%E2%80%8C%D8%B2%D9%86%D8%AF%D9%87%E2%80%8C%D8%AF%D8%A7%D8%B1_%D8%AC%D9%87%D8%B1%D9%85%DB%8C'}]",4,5
۱۳۹۷ ,فؤاد کریمی,نماینده اهواز در دوره دوم مجلس شورای اسلامی,"[{'text': 'فؤاد کریمی', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%A4%D8%A7%D8%AF_%DA%A9%D8%B1%DB%8C%D9%85%DB%8C'}]",4,5
۱۳۵۹ ,محمدرضا شاه,دومین پادشاه ایران از دودمان پهلوی,"[{'text': 'محمدرضا شاه', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B1%D8%B6%D8%A7_%D9%BE%D9%87%D9%84%D9%88%DB%8C'}]",5,5
۱۳۸۵ ,جعفر بزرگی,خواننده و بازیگر,"[{'text': 'جعفر بزرگی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D8%B9%D9%81%D8%B1_%D8%A8%D8%B2%D8%B1%DA%AF%DB%8C'}]",5,5
۱۳۸۹  ,سید عطاءالله احمدی,روحانی و فقیه ایرانی,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",5,5
۱۳۹۲ ,رضا مریدی دلفان,نوازنده,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'رضا مریدی دلفان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7_%D9%85%D8%B1%DB%8C%D8%AF%DB%8C_%D8%AF%D9%84%D9%81%D8%A7%D9%86'}]",5,5
۱۳۹۵ ,حسین کوهکن,سازنده غار سنگی حسین کوهکن,"[{'text': 'حسین کوهکن', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%DA%A9%D9%88%D9%87%DA%A9%D9%86'}]",5,5
۱۴۰۱ ,منوچهر دوایی,پزشک و یکی از اعضای فرهنگستان علوم پزشکی (زاده ۱۳۱۵),"[{'text': 'منوچهر دوایی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%86%D9%88%DA%86%D9%87%D8%B1_%D8%AF%D9%88%D8%A7%DB%8C%DB%8C'}]",5,5
۱۴۰۱ ,حبیب‌الله صادقی,نقاش (زاده ۱۳۳۶),"[{'text': 'حبیب\u200cالله صادقی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%A8%DB%8C%D8%A8%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%B5%D8%A7%D8%AF%D9%82%DB%8C'}]",5,5
۱۴۰۲ ,اسماعیل خوشنویس,نماینده اردبیل در دوره نخست مجلس شورای اسلامی,"[{'text': 'اسماعیل خوشنویس', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D9%85%D8%A7%D8%B9%DB%8C%D9%84_%D8%AE%D9%88%D8%B4%D9%86%D9%88%DB%8C%D8%B3'}]",5,5
۱۳۴۰ ,صدیقه دولت‌آبادی,روزنامه‌نگار، از فعالان انقلاب مشروطه و از طرفداران جنبش زنان در ایران,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'صدیقه دولت\u200cآبادی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B5%D8%AF%DB%8C%D9%82%D9%87_%D8%AF%D9%88%D9%84%D8%AA%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF%DB%8C'}]",6,5
۱۳۶۴ ,مسعود منفرد نیاکی,فرمانده لشکر ۹۲ زرهی اهواز,"[{'text': 'مسعود منفرد نیاکی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%85%D8%B3%D8%B9%D9%88%D8%AF_%D9%85%D9%86%D9%81%D8%B1%D8%AF_%D9%86%DB%8C%D8%A7%DA%A9%DB%8C'}]",6,5
۱۳۷۴ ,اکبر محسنی,آهنگساز,"[{'text': 'اکبر محسنی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DA%A9%D8%A8%D8%B1_%D9%85%D8%AD%D8%B3%D9%86%DB%8C'}]",6,5
۱۳۸۸ ,سیف‌الله داد,کارگردان,"[{'text': 'سیف\u200cالله داد', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D9%81%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%AF%D8%A7%D8%AF'}]",6,5
۱۴۰۰ ,شهرام کاشانی,خواننده,"[{'text': 'شهرام کاشانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D8%B1%D8%A7%D9%85_%DA%A9%D8%A7%D8%B4%D8%A7%D9%86%DB%8C'}]",6,5
۱۴۰۱ ,امیراشرف آریان‌پور,موسیقی‌دان,"[{'text': 'امیراشرف آریان\u200cپور', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%B1%D8%A7%D8%B4%D8%B1%D9%81_%D8%A2%D8%B1%DB%8C%D8%A7%D9%86%E2%80%8C%D9%BE%D9%88%D8%B1'}]",6,5
۱۴۰۲ ,شاپور جورکش,شاعر,"[{'text': 'شاپور جورکش', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D8%A7%D9%BE%D9%88%D8%B1_%D8%AC%D9%88%D8%B1%DA%A9%D8%B4'}]",6,5
