year,month,day,person,details,link,person_link,year_gregorian,month_gregorian,day_gregorian,person_link_english,person_name_english,details_english
1398,5,18,رضا عقیلی,فیلمنامه‌نویس و بازیگر,"[{'text': 'رضا عقیلی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7_%D8%B9%D9%82%DB%8C%D9%84%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7_%D8%B9%D9%82%DB%8C%D9%84%DB%8C,2019,8,9,<No English page found>,Reza Aghili,Screenwriter and actor
1398,5,23,غلامعلی بسکی,پزشک و هوادار محیط زیست,"[{'text': 'غلامعلی بسکی', 'url': 'https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%D8%B9%D9%84%DB%8C_%D8%A8%D8%B3%DA%A9%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%D8%B9%D9%84%DB%8C_%D8%A8%D8%B3%DA%A9%DB%8C,2019,8,14,<No English page found>,Gholam Ali Besaki,Environmentalist
1398,5,31,ناصر احمدی,دوبلور و گوینده رادیو,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'ناصر احمدی', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%A7%D8%B5%D8%B1_%D8%A7%D8%AD%D9%85%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%86%D8%A7%D8%B5%D8%B1_%D8%A7%D8%AD%D9%85%D8%AF%DB%8C,2019,8,22,<No English page found>,Nasser Ahmadi,Radio crystalline
1398,6,3,داریوش اسدزاده,بازیگر,"[{'text': 'داریوش اسدزاده', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%D8%A7%D8%B1%DB%8C%D9%88%D8%B4_%D8%A7%D8%B3%D8%AF%D8%B2%D8%A7%D8%AF%D9%87'}]",https://fa.wikipedia.org/wiki/%D8%AF%D8%A7%D8%B1%DB%8C%D9%88%D8%B4_%D8%A7%D8%B3%D8%AF%D8%B2%D8%A7%D8%AF%D9%87,2019,8,25,<No English page found>,Dariush Asadzadeh,Actor
1398,6,18,دختر آبی,از هواداران باشگاه فوتبال استقلال تهران بود که در اعتراض به دستگیری و محکومیت خود به زندان خودسوزی کرد,"[{'text': 'دختر آبی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%D8%AE%D8%AA%D8%B1_%D8%A2%D8%A8%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%AF%D8%AE%D8%AA%D8%B1_%D8%A2%D8%A8%DB%8C,2019,9,9,https://en.wikipedia.org/wiki/Death_of_Sahar_Khodayari,Death of Sahar Khodayari,He was a supporter of Tehran's Independence Football Club who protested his arrest and sentence to self -burden
1398,8,8,اعظم طالقانی,نماینده تهران در دوره نخست مجلس شورای اسلامی و فرزند سید محمود طالقانی,"[{'text': 'اعظم طالقانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B9%D8%B8%D9%85_%D8%B7%D8%A7%D9%84%D9%82%D8%A7%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A7%D8%B9%D8%B8%D9%85_%D8%B7%D8%A7%D9%84%D9%82%D8%A7%D9%86%DB%8C,2019,10,30,https://en.wikipedia.org/wiki/Azam_Taleghani,Azam Taleghani,Representative of Tehran in the first term of the Islamic Consultative Assembly and son of Seyyed Mahmoud Taleghani
1398,8,9,ابراهیم آبادی,بازیگر,"[{'text': 'ابراهیم آبادی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%DB%8C%D9%85_%D8%A2%D8%A8%D8%A7%D8%AF%DB%8C'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%DB%8C%D9%85_%D8%A2%D8%A8%D8%A7%D8%AF%DB%8C,2019,10,31,https://en.wikipedia.org/wiki/Ebrahim_Abadi,Ebrahim Abadi,Actor
1398,8,17,مجید اوجی,نویسنده و کارگردان,"[{'text': 'مجید اوجی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AC%DB%8C%D8%AF_%D8%A7%D9%88%D8%AC%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AC%DB%8C%D8%AF_%D8%A7%D9%88%D8%AC%DB%8C,2019,11,8,<No English page found>,Majid Oji,Author and Director
1398,8,23,مسعود مولوی,دانش آموخته مهندسی عمران که توسط ماموران وزارت اطلاعات ایران,"[{'text': 'مسعود مولوی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B3%D8%B9%D9%88%D8%AF_%D9%85%D9%88%D9%84%D9%88%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%B3%D8%B9%D9%88%D8%AF_%D9%85%D9%88%D9%84%D9%88%DB%8C,2019,11,14,https://en.wikipedia.org/wiki/Masoud_Molavi,Masoud Molavi,Civil Engineering Graduate Civil Engineering by Iranian Ministry of Intelligence Officers
1398,8,24,جواد نظری فتح‌آبادی,از کشته‌شدگان اعتراضات آبان ۱۳۹۸ ایران,"[{'text': 'جواد نظری فتح\u200cآبادی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D9%88%D8%A7%D8%AF_%D9%86%D8%B8%D8%B1%DB%8C_%D9%81%D8%AA%D8%AD%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF%DB%8C'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%AC%D9%88%D8%A7%D8%AF_%D9%86%D8%B8%D8%B1%DB%8C_%D9%81%D8%AA%D8%AD%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF%DB%8C,2019,11,15,<No English page found>,Javad Nazari Fath Abadi,"Of the dead in November, Iran"
1398,8,25,نیکتا اسفندانی,از کشته‌شدگان اعتراضات آبان ۱۳۹۸ ایران,"[{'text': 'اسفند', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D9%81%D9%86%D8%AF'}, {'text': 'نیکتا اسفندانی', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%DB%8C%DA%A9%D8%AA%D8%A7_%D8%A7%D8%B3%D9%81%D9%86%D8%AF%D8%A7%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%86%DB%8C%DA%A9%D8%AA%D8%A7_%D8%A7%D8%B3%D9%81%D9%86%D8%AF%D8%A7%D9%86%DB%8C,2019,11,16,https://en.wikipedia.org/wiki/Nikta_Esfandani,Nikta Esfandani,"Of the dead in November, Iran"
1398,8,25,آرشام ابراهیمی,از کشته‌شدگان اعتراضات آبان ۱۳۹۸ ایران,"[{'text': 'آرشام ابراهیمی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%B1%D8%B4%D8%A7%D9%85_%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%DB%8C%D9%85%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A2%D8%B1%D8%B4%D8%A7%D9%85_%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%DB%8C%D9%85%DB%8C,2019,11,16,<No English page found>,Arsham Ebrahimi,"Of the dead in November, Iran"
1398,8,25,پویا بختیاری,از کشته‌شدگان اعتراضات آبان ۱۳۹۸ ایران,"[{'text': 'پویا بختیاری', 'url': 'https://fa.wikipedia.org/wiki/%D9%BE%D9%88%DB%8C%D8%A7_%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%BE%D9%88%DB%8C%D8%A7_%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C,2019,11,16,https://en.wikipedia.org/wiki/Pouya_Bakhtiari,Pouya Bakhtiari,"Of the dead in November, Iran"
1398,8,25,فرزاد انصاری‌فر,از کشته‌شدگان اعتراضات آبان ۱۳۹۸ ایران,"[{'text': 'فرزاد انصاری\u200cفر', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D8%B2%D8%A7%D8%AF_%D8%A7%D9%86%D8%B5%D8%A7%D8%B1%DB%8C%E2%80%8C%D9%81%D8%B1'}]",https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D8%B2%D8%A7%D8%AF_%D8%A7%D9%86%D8%B5%D8%A7%D8%B1%DB%8C%E2%80%8C%D9%81%D8%B1,2019,11,16,<No English page found>,Farzad Ansarifar,"Of the dead in November, Iran"
1398,8,25,علیرضا انجوی,از کشته‌شدگان اعتراضات آبان ۱۳۹۸ ایران,"[{'text': 'علیرضا انجوی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%D8%B1%D8%B6%D8%A7_%D8%A7%D9%86%D8%AC%D9%88%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%D8%B1%D8%B6%D8%A7_%D8%A7%D9%86%D8%AC%D9%88%DB%8C,2019,11,16,<No English page found>,Alireza Anjavi,"Of the dead in November, Iran"
1398,8,25,محمد حشم‌دار,از کشته‌شدگان اعتراضات آبان ۱۳۹۸ ایران,"[{'text': 'محمد حشم\u200cدار', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%AD%D8%B4%D9%85%E2%80%8C%D8%AF%D8%A7%D8%B1'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%AD%D8%B4%D9%85%E2%80%8C%D8%AF%D8%A7%D8%B1,2019,11,16,<No English page found>,Mohammad Hazmar,"Of the dead in November, Iran"
1398,8,25,ابراهیم کتابدار,از کشته‌شدگان اعتراضات آبان ۱۳۹۸ ایران,"[{'text': 'ابراهیم کتابدار', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%DB%8C%D9%85_%DA%A9%D8%AA%D8%A7%D8%A8%D8%AF%D8%A7%D8%B1'}]",https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%DB%8C%D9%85_%DA%A9%D8%AA%D8%A7%D8%A8%D8%AF%D8%A7%D8%B1,2019,11,16,<No English page found>,Abraham Librarian,"Of the dead in November, Iran"
1398,8,25,آزاده ضربی,از کشته‌شدگان اعتراضات آبان ۱۳۹۸ ایران,"[{'text': 'آزاده ضربی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%B2%D8%A7%D8%AF%D9%87_%D8%B6%D8%B1%D8%A8%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A2%D8%B2%D8%A7%D8%AF%D9%87_%D8%B6%D8%B1%D8%A8%DB%8C,2019,11,16,<No English page found>,Azerbi,"Of the dead in November, Iran"
1398,8,25,مهدی نیکویی,از کشته‌شدگان اعتراضات آبان ۱۳۹۸ ایران,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'مهدی نیکویی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%AF%DB%8C_%D9%86%DB%8C%DA%A9%D9%88%DB%8C%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%AF%DB%8C_%D9%86%DB%8C%DA%A9%D9%88%DB%8C%DB%8C,2019,11,16,<No English page found>,Mehdi Nikui,"Of the dead in November, Iran"
1398,8,25,امیررضا عبداللهی,از کشته‌شدگان اعتراضات آبان ۱۳۹۸ ایران,"[{'text': 'امیررضا عبداللهی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%B1%D8%B1%D8%B6%D8%A7_%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%B1%D8%B1%D8%B6%D8%A7_%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87%DB%8C,2019,11,16,https://en.wikipedia.org/wiki/Amirreza_Abdullahi,Amirreza Abdullahi,"Of the dead in November, Iran"
1398,8,25,محمد داستان‌خواه,از کشته‌شدگان اعتراضات آبان ۱۳۹۸ ایران,"[{'text': 'محمد داستان\u200cخواه', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%AF%D8%A7%D8%B3%D8%AA%D8%A7%D9%86%E2%80%8C%D8%AE%D9%88%D8%A7%D9%87'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%AF%D8%A7%D8%B3%D8%AA%D8%A7%D9%86%E2%80%8C%D8%AE%D9%88%D8%A7%D9%87,2019,11,16,<No English page found>,Mohammed Storyteh,"Of the dead in November, Iran"
1398,8,25,محسن محمدپور,از کشته‌شدگان اعتراضات آبان ۱۳۹۸ ایران,"[{'text': 'محسن محمدپور', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D8%B3%D9%86_%D9%85%D8%AD%D9%85%D8%AF%D9%BE%D9%88%D8%B1'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D8%B3%D9%86_%D9%85%D8%AD%D9%85%D8%AF%D9%BE%D9%88%D8%B1,2019,11,16,https://en.wikipedia.org/wiki/Mohsen_Mohammadpour,Mohsen Mohammadpour,"Of the dead in November, Iran"
1398,8,25,سجاد رضایی,از کشته‌شدگان اعتراضات آبان ۱۳۹۸ ایران,"[{'text': 'سجاد رضایی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D8%AC%D8%A7%D8%AF_%D8%B1%D8%B6%D8%A7%DB%8C%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B3%D8%AC%D8%A7%D8%AF_%D8%B1%D8%B6%D8%A7%DB%8C%DB%8C,2019,11,16,<No English page found>,Sajjad Rezai,"Of the dead in November, Iran"
1398,8,25,محسن کرمی‌نیا,از کشته‌شدگان اعتراضات آبان ۱۳۹۸ ایران,"[{'text': 'محسن کرمی\u200cنیا', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D8%B3%D9%86_%DA%A9%D8%B1%D9%85%DB%8C%E2%80%8C%D9%86%DB%8C%D8%A7'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D8%B3%D9%86_%DA%A9%D8%B1%D9%85%DB%8C%E2%80%8C%D9%86%DB%8C%D8%A7,2019,11,16,<No English page found>,Mohsen Karaminia,"Of the dead in November, Iran"
1398,8,25,مینا شیخی,از کشته‌شدگان اعتراضات آبان ۱۳۹۸ ایران,"[{'text': 'مینا شیخی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%DB%8C%D9%86%D8%A7_%D8%B4%DB%8C%D8%AE%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%DB%8C%D9%86%D8%A7_%D8%B4%DB%8C%D8%AE%DB%8C,2019,11,16,<No English page found>,Mina Sheikh,"Of the dead in November, Iran"
1398,8,26,برهان منصورنیا,یکی از جان‌باختگان اعتراضات آبان ۱۳۹۸ ایران,"[{'text': 'برهان منصورنیا', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D8%B1%D9%87%D8%A7%D9%86_%D9%85%D9%86%D8%B5%D9%88%D8%B1%D9%86%DB%8C%D8%A7'}]",https://fa.wikipedia.org/wiki/%D8%A8%D8%B1%D9%87%D8%A7%D9%86_%D9%85%D9%86%D8%B5%D9%88%D8%B1%D9%86%DB%8C%D8%A7,2019,11,17,https://en.wikipedia.org/wiki/Borhan_Mansournia,Borhan Mansournia,One of the victims of Iran's protests in November
1398,8,26,نوید بهبودی,یکی از جان‌باختگان اعتراضات آبان ۱۳۹۸ ایران,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'نوید بهبودی', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D9%88%DB%8C%D8%AF_%D8%A8%D9%87%D8%A8%D9%88%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%86%D9%88%DB%8C%D8%AF_%D8%A8%D9%87%D8%A8%D9%88%D8%AF%DB%8C,2019,11,17,<No English page found>,Navid recovery,One of the victims of Iran's protests in November
1398,8,26,ناصر رضایی,یکی از جان‌باختگان اعتراضات آبان ۱۳۹۸ ایران,"[{'text': 'ناصر رضایی', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%A7%D8%B5%D8%B1_%D8%B1%D8%B6%D8%A7%DB%8C%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%86%D8%A7%D8%B5%D8%B1_%D8%B1%D8%B6%D8%A7%DB%8C%DB%8C,2019,11,17,<No English page found>,Nasser Rezaei,One of the victims of Iran's protests in November
1398,8,26,فرهاد مجدم,یکی از جان‌باختگان اعتراضات آبان ۱۳۹۸ ایران,"[{'text': 'فرهاد مجدم', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D9%87%D8%A7%D8%AF_%D9%85%D8%AC%D8%AF%D9%85'}]",https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D9%87%D8%A7%D8%AF_%D9%85%D8%AC%D8%AF%D9%85,2019,11,17,<No English page found>,Farhad,One of the victims of Iran's protests in November
1398,8,26,وحید دامور,یکی از جان‌باختگان اعتراضات آبان ۱۳۹۸ ایران,"[{'text': 'وحید دامور', 'url': 'https://fa.wikipedia.org/wiki/%D9%88%D8%AD%DB%8C%D8%AF_%D8%AF%D8%A7%D9%85%D9%88%D8%B1'}]",https://fa.wikipedia.org/wiki/%D9%88%D8%AD%DB%8C%D8%AF_%D8%AF%D8%A7%D9%85%D9%88%D8%B1,2019,11,17,<No English page found>,Vahid Damur,One of the victims of Iran's protests in November
1398,8,26,فرشاد حاجی‌پور میلاسی,یکی از جان‌باختگان اعتراضات آبان ۱۳۹۸ ایران,"[{'text': 'فرشاد حاجی\u200cپور میلاسی', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D8%B4%D8%A7%D8%AF_%D8%AD%D8%A7%D8%AC%DB%8C%E2%80%8C%D9%BE%D9%88%D8%B1_%D9%85%DB%8C%D9%84%D8%A7%D8%B3%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D8%B4%D8%A7%D8%AF_%D8%AD%D8%A7%D8%AC%DB%8C%E2%80%8C%D9%BE%D9%88%D8%B1_%D9%85%DB%8C%D9%84%D8%A7%D8%B3%DB%8C,2019,11,17,<No English page found>,Farshad Hajipour Milasi,One of the victims of Iran's protests in November
1398,8,26,محمدجواد عابدی,یکی از جان‌باختگان اعتراضات آبان ۱۳۹۸ ایران,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'محمدجواد عابدی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AC%D9%88%D8%A7%D8%AF_%D8%B9%D8%A7%D8%A8%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AC%D9%88%D8%A7%D8%AF_%D8%B9%D8%A7%D8%A8%D8%AF%DB%8C,2019,11,17,<No English page found>,Mohammad Javad Abedi,One of the victims of Iran's protests in November
1398,8,26,پوریا ناصری‌خواه,یکی از جان‌باختگان اعتراضات آبان ۱۳۹۸ ایران,"[{'text': 'پوریا ناصری\u200cخواه', 'url': 'https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%B1%DB%8C%D8%A7_%D9%86%D8%A7%D8%B5%D8%B1%DB%8C%E2%80%8C%D8%AE%D9%88%D8%A7%D9%87'}]",https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%B1%DB%8C%D8%A7_%D9%86%D8%A7%D8%B5%D8%B1%DB%8C%E2%80%8C%D8%AE%D9%88%D8%A7%D9%87,2019,11,17,<No English page found>,Pouria Nasseri,One of the victims of Iran's protests in November
1398,8,26,کمال فرجی,یکی از جان‌باختگان اعتراضات آبان ۱۳۹۸ ایران,"[{'text': 'کمال فرجی', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D9%85%D8%A7%D9%84_%D9%81%D8%B1%D8%AC%DB%8C'}]",https://fa.wikipedia.org/wiki/%DA%A9%D9%85%D8%A7%D9%84_%D9%81%D8%B1%D8%AC%DB%8C,2019,11,17,<No English page found>,Kamal Faraji,One of the victims of Iran's protests in November
1398,8,26,رضا معظمی گودرزی,یکی از جان‌باختگان اعتراضات آبان ۱۳۹۸ ایران,"[{'text': 'رضا معظمی گودرزی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7_%D9%85%D8%B9%D8%B8%D9%85%DB%8C_%DA%AF%D9%88%D8%AF%D8%B1%D8%B2%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7_%D9%85%D8%B9%D8%B8%D9%85%DB%8C_%DA%AF%D9%88%D8%AF%D8%B1%D8%B2%DB%8C,2019,11,17,<No English page found>,Reza Moazami Goodarzi,One of the victims of Iran's protests in November
1398,8,26,ساسان عیدی‌وندی,، یکی از جان‌باختگان اعتراضات آبان ۱۳۹۸ ایران,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'ساسان عیدی\u200cوندی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D8%B3%D8%A7%D9%86_%D8%B9%DB%8C%D8%AF%DB%8C%E2%80%8C%D9%88%D9%86%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D8%B3%D8%A7%D9%86_%D8%B9%DB%8C%D8%AF%DB%8C%E2%80%8C%D9%88%D9%86%D8%AF%DB%8C,2019,11,17,<No English page found>,Sasan Eid Wendy,", One of the victims of Iran's protests in November"
1398,8,26,پژمان قلی‌پور ملاطی,یکی از جان‌باختگان اعتراضات آبان ۱۳۹۸ ایران,"[{'text': 'پژمان قلی\u200cپور ملاطی', 'url': 'https://fa.wikipedia.org/wiki/%D9%BE%DA%98%D9%85%D8%A7%D9%86_%D9%82%D9%84%DB%8C%E2%80%8C%D9%BE%D9%88%D8%B1'}]",https://fa.wikipedia.org/wiki/%D9%BE%DA%98%D9%85%D8%A7%D9%86_%D9%82%D9%84%DB%8C%E2%80%8C%D9%BE%D9%88%D8%B1,2019,11,17,<No English page found>,Pejman Gholipour Malati,One of the victims of Iran's protests in November
1398,8,26,امیر الوندی‌مهر,یکی از جان‌باختگان اعتراضات آبان ۱۳۹۸ ایران,"[{'text': 'امیر الوندی\u200cمهر', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%B1_%D8%A7%D9%84%D9%88%D9%86%D8%AF%DB%8C%E2%80%8C%D9%85%D9%87%D8%B1'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%B1_%D8%A7%D9%84%D9%88%D9%86%D8%AF%DB%8C%E2%80%8C%D9%85%D9%87%D8%B1,2019,11,17,<No English page found>,Amir Alvandi Mehr,One of the victims of Iran's protests in November
1398,8,26,بهمن جعفری,یکی از جان‌باختگان اعتراضات آبان ۱۳۹۸ ایران,"[{'text': 'بهمن', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D9%87%D9%85%D9%86'}, {'text': 'بهمن جعفری', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D9%87%D9%85%D9%86_%D8%AC%D8%B9%D9%81%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A8%D9%87%D9%85%D9%86_%D8%AC%D8%B9%D9%81%D8%B1%DB%8C,2019,11,17,<No English page found>,Avalanche Ja'fari,One of the victims of Iran's protests in November
1398,8,26,مهرداد معین‌فر,یکی از کشته‌شدگان اعتراضات آبان ۱۳۹۸ ایران,"[{'text': 'مهرداد معین\u200cفر', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%B1%D8%AF%D8%A7%D8%AF_%D9%85%D8%B9%DB%8C%D9%86%E2%80%8C%D9%81%D8%B1'}]",https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%B1%D8%AF%D8%A7%D8%AF_%D9%85%D8%B9%DB%8C%D9%86%E2%80%8C%D9%81%D8%B1,2019,11,17,<No English page found>,Mehrdad Moinfar,One of the dead in Iran's protests
1398,8,28,امیرحسین کبیری,از کشته‌شدگان اعتراضات آبان ۱۳۹۸ ایران,"[{'text': 'امیرحسین کبیری', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%B1%D8%AD%D8%B3%DB%8C%D9%86_%DA%A9%D8%A8%DB%8C%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%B1%D8%AD%D8%B3%DB%8C%D9%86_%DA%A9%D8%A8%DB%8C%D8%B1%DB%8C,2019,11,19,<No English page found>,Amir Hossein Kabiri,"Of the dead in November, Iran"
1398,8,29,فضل‌الله رضا,دانشمند، مهندس برق و رئیس پیشین دانشگاه تهران,"[{'text': 'فضل\u200cالله رضا', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%B6%D9%84%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%B1%D8%B6%D8%A7'}]",https://fa.wikipedia.org/wiki/%D9%81%D8%B6%D9%84%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%B1%D8%B6%D8%A7,2019,11,20,https://en.wikipedia.org/wiki/Fazlollah_Reza,Fazlollah Reza,"Scientist, Electrical Engineer and former Head of Tehran University"
1398,10,6,امیرحسین زارع‌زاده,از کشته‌شدگان اعتراضات آبان ۱۳۹۸ ایران.,"[{'text': 'امیرحسین زارع\u200cزاده', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%B1%D8%AD%D8%B3%DB%8C%D9%86_%D8%B2%D8%A7%D8%B1%D8%B9%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87'}]",https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%B1%D8%AD%D8%B3%DB%8C%D9%86_%D8%B2%D8%A7%D8%B1%D8%B9%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87,2019,12,27,<No English page found>,Amir Hossein Zarezadeh,One of the dead protests in Iran.
1398,10,13,قاسم سلیمانی,دومین فرمانده نیروی قدس سپاه پاسداران انقلاب اسلامی,"[{'text': 'قاسم سلیمانی', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D8%A7%D8%B3%D9%85_%D8%B3%D9%84%DB%8C%D9%85%D8%A7%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%82%D8%A7%D8%B3%D9%85_%D8%B3%D9%84%DB%8C%D9%85%D8%A7%D9%86%DB%8C,2020,1,3,https://en.wikipedia.org/wiki/Qasem_Soleimani,Qasem Soleimani,The second commander of the Quds Force of the Islamic Revolutionary Guard Corps
