day,month,title,links,year
0.0,6.0,۲۲ شهریور _ آخرین محاکمه آرمان عبدالعالی ؛ دوست و عامل جنایت قتل غزاله شکور,"[{'text': 'قتل غزاله شکور', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D8%AA%D9%84_%D8%BA%D8%B2%D8%A7%D9%84%D9%87_%D8%B4%DA%A9%D9%88%D8%B1'}, {'text': '۲', 'url': 'https://fa.wikipedia.org/wiki/%DB%B2'}, {'text': '۲۲ شهریور', 'url': 'https://fa.wikipedia.org/wiki/%DB%B2%DB%B2_%D8%B4%D9%87%D8%B1%DB%8C%D9%88%D8%B1'}]",1399
25.0,6.0,امضای توافق آبراهام در کاخ سفید میان اسرائیل و امارات,"[{'text': 'کاخ سفید', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D8%AE_%D8%B3%D9%81%DB%8C%D8%AF'}]",1399
1.0,7.0,آتش‌سوزی در کارخانه میهن محل حادثه سوله‌ای بزرگ به وسعت حدود ۱۰ هزار مترمربع بود که ۳ هزار متر مربع آن تخریب شد.,"[{'text': 'متر مربع', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AA%D8%B1_%D9%85%D8%B1%D8%A8%D8%B9'}, {'text': '۱', 'url': 'https://fa.wikipedia.org/wiki/%DB%B1'}]",1399
2.0,7.0,خودکشی ۳۸۰ نهنگ در سواحل استرالیا، امداد گران‌جان ۹۰ نهنگ را نجات دادند.,"[{'text': 'استرالیا', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D8%AA%D8%B1%D8%A7%D9%84%DB%8C%D8%A7'}, {'text': 'نهنگ', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D9%87%D9%86%DA%AF'}]",1399
7.0,7.0,شمار قربانیان ویروس کرونا در جهان از مرز یک میلیون نفر گذشت.,[],1399
8.0,7.0,درگذشت امیر کویت، شیخ صباح,"[{'text': 'کویت', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D9%88%DB%8C%D8%AA'}]",1399
10.0,7.0,قیمت دلار از مرز ۳۰٫۰۰۰ تومان گذشت.,"[{'text': 'دلار', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%D9%84%D8%A7%D8%B1'}]",1399
17.0,7.0,درگذشت محمدرضا شجریان,"[{'text': 'محمدرضا شجریان', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B1%D8%B6%D8%A7_%D8%B4%D8%AC%D8%B1%DB%8C%D8%A7%D9%86'}]",1399
27.0,7.0,مسابقات جهانی جام جهانی تی۲۰ مردان ICC در هشت شهر در استرالیا برگزار می‌شود.,"[{'text': 'استرالیا', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D8%AA%D8%B1%D8%A7%D9%84%DB%8C%D8%A7'}, {'text': '۲', 'url': 'https://fa.wikipedia.org/wiki/%DB%B2'}]",1399
6.0,8.0,غرق‌شدن مهاجران اهل ایران در کانال مانش از جمله یک خانواده ایرانی اهل سردشت,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'غرق\u200cشدن مهاجران اهل ایران در کانال مانش', 'url': 'https://fa.wikipedia.org/wiki/%D8%BA%D8%B1%D9%82%E2%80%8C%D8%B4%D8%AF%D9%86_%D9%85%D9%87%D8%A7%D8%AC%D8%B1%D8%A7%D9%86_%D8%A7%D9%87%D9%84_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86_%D8%AF%D8%B1_%DA%A9%D8%A7%D9%86%D8%A7%D9%84_%D9%85%D8%A7%D9%86%D8%B4'}]",1399
13.0,8.0,انتخابات ریاست‌جمهوری ایالات متحده آمریکا (۲۰۲۰) برگزار شد.,"[{'text': 'انتخابات ریاست\u200cجمهوری ایالات متحده آمریکا (۲۰۲۰)', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%D8%A7%D8%AA_%D8%B1%DB%8C%D8%A7%D8%B3%D8%AA%E2%80%8C%D8%AC%D9%85%D9%87%D9%88%D8%B1%DB%8C_%D8%A7%DB%8C%D8%A7%D9%84%D8%A7%D8%AA_%D9%85%D8%AA%D8%AD%D8%AF%D9%87_%D8%A2%D9%85%D8%B1%DB%8C%DA%A9%D8%A7_(%DB%B2%DB%B0%DB%B2%DB%B0)'}, {'text': '۲', 'url': 'https://fa.wikipedia.org/wiki/%DB%B2'}, {'text': '۲۰۲۰', 'url': 'https://fa.wikipedia.org/wiki/%DB%B2%DB%B0%DB%B2%DB%B0'}]",1399
17.0,8.0,جو بایدن بعنوان چهل و ششمین رئیس‌جمهور ایالات متحده آمریکا معرفی شد.,"[{'text': 'جو بایدن', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D9%88_%D8%A8%D8%A7%DB%8C%D8%AF%D9%86'}, {'text': 'رئیس\u200cجمهور ایالات متحده آمریکا', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%A6%DB%8C%D8%B3%E2%80%8C%D8%AC%D9%85%D9%87%D9%88%D8%B1_%D8%A7%DB%8C%D8%A7%D9%84%D8%A7%D8%AA_%D9%85%D8%AA%D8%AD%D8%AF%D9%87_%D8%A2%D9%85%D8%B1%DB%8C%DA%A9%D8%A7'}]",1399
5.0,9.0,درگذشتگو مارادونا، فوتبالیست آرژانتینی,[],1399
22.0,9.0,اعدام روح‌الله زم، توسط حکومت جمهوری اسلامی به اتهام محاربه,"[{'text': 'روح\u200cالله زم', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D9%88%D8%AD%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%B2%D9%85'}, {'text': 'محاربه', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D8%A7%D8%B1%D8%A8%D9%87'}]",1399
29.0,9.0,فینال لیگ قهرمانان آسیا بین تیم پرسپولیس (ایران) و تیم اولسان هیوندای (کره جنوبی),"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'کره جنوبی', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D8%B1%D9%87_%D8%AC%D9%86%D9%88%D8%A8%DB%8C'}]",1399
1.0,10.0,ظهور ستاره کریسمس,[],1399
11.0,10.0,پس از خروج انگلستان از اتحادیه اروپا، دوره انتقال فعلی برای مذاکرات دربارهٔ روابط آینده در این تاریخ منقضی شده‌است.,[],1399
18.0,10.0,حمله حامیان ترامپ به کاخ کنگره ایالات متحده,[],1399
4.0,11.0,تظاهرات ۲۰۲۱ روسیه، در حمایت از رهبر بازداشته شده مخالفان آلکسی ناوالنی,"[{'text': 'آلکسی ناوالنی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D9%84%DA%A9%D8%B3%DB%8C_%D9%86%D8%A7%D9%88%D8%A7%D9%84%D9%86%DB%8C'}, {'text': 'تظاهرات ۲۰۲۱ روسیه', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D8%B8%D8%A7%D9%87%D8%B1%D8%A7%D8%AA_%DB%B2%DB%B0%DB%B2%DB%B1_%D8%B1%D9%88%D8%B3%DB%8C%D9%87'}, {'text': '۱', 'url': 'https://fa.wikipedia.org/wiki/%DB%B1'}, {'text': '۲', 'url': 'https://fa.wikipedia.org/wiki/%DB%B2'}, {'text': '۲۰۲۱', 'url': 'https://fa.wikipedia.org/wiki/%DB%B2%DB%B0%DB%B2%DB%B1'}]",1399
7.0,11.0,عبور تعداد مبتلایان کرونا در جهان از مرز ۱۰۰ میلیون نفر,"[{'text': '۱', 'url': 'https://fa.wikipedia.org/wiki/%DB%B1'}]",1399
13.0,11.0,کودتای ۲۰۲۱ میانمار,"[{'text': 'کودتای ۲۰۲۱ میانمار', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D9%88%D8%AF%D8%AA%D8%A7%DB%8C_%DB%B2%DB%B0%DB%B2%DB%B1_%D9%85%DB%8C%D8%A7%D9%86%D9%85%D8%A7%D8%B1'}, {'text': '۱', 'url': 'https://fa.wikipedia.org/wiki/%DB%B1'}, {'text': '۲', 'url': 'https://fa.wikipedia.org/wiki/%DB%B2'}, {'text': '۲۰۲۱', 'url': 'https://fa.wikipedia.org/wiki/%DB%B2%DB%B0%DB%B2%DB%B1'}]",1399
1.0,12.0,۱۰ - تایید نهایی حکم قصاص آرمان عبدالعالی ؛ عامل جنایت قتل غزاله شکور دروان عالی کشور,"[{'text': 'حکم', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%DA%A9%D9%85'}, {'text': 'قتل غزاله شکور', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D8%AA%D9%84_%D8%BA%D8%B2%D8%A7%D9%84%D9%87_%D8%B4%DA%A9%D9%88%D8%B1'}, {'text': 'قصاص', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D8%B5%D8%A7%D8%B5'}, {'text': '۱', 'url': 'https://fa.wikipedia.org/wiki/%DB%B1'}]",1399
2.0,12.0,۱۳ - ارسال نهایی پرونده جنایی آرمان عبدالعالی ؛ دوست و عامل جنایت قتل غزاله شکور به واحد اجرای احکام,"[{'text': 'سال', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D9%84'}, {'text': 'قتل غزاله شکور', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D8%AA%D9%84_%D8%BA%D8%B2%D8%A7%D9%84%D9%87_%D8%B4%DA%A9%D9%88%D8%B1'}, {'text': '۱', 'url': 'https://fa.wikipedia.org/wiki/%DB%B1'}]",1399
1.0,1.0,اعتصاب غذای سه روزهٔ زندانیان سیاسی,[],1400
4.0,1.0,تجمع اعتراضی در گنبدکاووس,[],1400
7.0,1.0,انعقاد قرارداد ۲۵ ساله همکاری مشترک ایران و چین,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'سال', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D9%84'}]",1400
16.0,1.0,کشته‌شدن دو محیط‌بان در زنجان,"[{'text': 'کشته\u200cشدن دو محیط\u200cبان در زنجان', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D8%B4%D8%AA%D9%87%E2%80%8C%D8%B4%D8%AF%D9%86_%D8%AF%D9%88_%D9%85%D8%AD%DB%8C%D8%B7%E2%80%8C%D8%A8%D8%A7%D9%86_%D8%AF%D8%B1_%D8%B2%D9%86%D8%AC%D8%A7%D9%86'}]",1400
21.0,1.0,حادثه ۱۴۰۰ نطنز,"[{'text': 'حادثه ۱۴۰۰ نطنز', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%A7%D8%AF%D8%AB%D9%87_%DB%B1%DB%B4%DB%B0%DB%B0_%D9%86%D8%B7%D9%86%D8%B2'}, {'text': 'نطنز', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%B7%D9%86%D8%B2'}]",1400
26.0,1.0,کشته شدن دو مرزبان هنگ مرزی سراوان,[],1400
29.0,1.0,زمین‌لرزه بندر گناوه,[],1400
14.0,2.0,قتل علی فاضلی منفرد در اهواز,"[{'text': 'اهواز', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%87%D9%88%D8%A7%D8%B2'}, {'text': 'قتل علی فاضلی منفرد', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D8%AA%D9%84_%D8%B9%D9%84%DB%8C_%D9%81%D8%A7%D8%B6%D9%84%DB%8C_%D9%85%D9%86%D9%81%D8%B1%D8%AF'}]",1400
5.0,2.0,افشای فایل صوتی محرمانه ظریف,"[{'text': 'فایل صوتی محرمانه ظریف', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B5%D8%A7%D8%AD%D8%A8%D9%87_%D9%85%D8%AD%D9%85%D8%AF%D8%AC%D9%88%D8%A7%D8%AF_%D8%B8%D8%B1%DB%8C%D9%81_%D8%A8%D8%A7_%D8%B3%D8%B9%DB%8C%D8%AF_%D9%84%DB%8C%D9%84%D8%A7%D8%B2'}]",1400
18.0,2.0,انفجار تروریستی جلوی مدرسه سیدالشهدا در کابل که نزدیک به ۱۰۰ دانش‌آموز دختر و پسر را قربانی کرد.,"[{'text': 'کابل', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D8%A8%D9%84'}]",1400
21.0,2.0,آغاز ثبت نام انتخابات ریاست جمهوری ایران,"[{'text': 'انتخابات ریاست جمهوری', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%D8%A7%D8%AA_%D8%B1%DB%8C%D8%A7%D8%B3%D8%AA%E2%80%8C%D8%AC%D9%85%D9%87%D9%88%D8%B1%DB%8C_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}]",1400
26.0,2.0,بررسی صلاحیت داوطلبان انتخابات جمهوری اسلامی در شورای نگهبان,"[{'text': 'جمهوری اسلامی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D9%85%D9%87%D9%88%D8%B1%DB%8C_%D8%A7%D8%B3%D9%84%D8%A7%D9%85%DB%8C'}]",1400
26.0,2.0,قتل بابک خرمدین (کارگردان) توسط والدینش در تهران,"[{'text': 'بابک خرمدین (کارگردان)', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D8%A8%DA%A9_%D8%AE%D8%B1%D9%85%D8%AF%DB%8C%D9%86_(%DA%A9%D8%A7%D8%B1%DA%AF%D8%B1%D8%AF%D8%A7%D9%86)'}, {'text': 'تهران', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D9%87%D8%B1%D8%A7%D9%86'}]",1400
1.0,3.0,بحران برق و خاموشی در ایران,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}]",1400
2.0,3.0,انفجار در صنایع شیمیایی نارگستر سپاهان,"[{'text': 'انفجار در صنایع شیمیایی نارگستر سپاهان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%86%D9%81%D8%AC%D8%A7%D8%B1_%D8%AF%D8%B1_%D8%B5%D9%86%D8%A7%DB%8C%D8%B9_%D8%B4%DB%8C%D9%85%DB%8C%D8%A7%DB%8C%DB%8C_%D9%86%D8%A7%D8%B1%DA%AF%D8%B3%D8%AA%D8%B1_%D8%B3%D9%BE%D8%A7%D9%87%D8%A7%D9%86'}]",1400
11.0,3.0,انفجار و آتش‌سوزی درگ بخار کشتی خارک,"[{'text': 'کشتی خارک', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D8%B4%D8%AA%DB%8C_%D8%AE%D8%A7%D8%B1%DA%A9'}]",1400
12.0,3.0,آتش‌سوزی در پالایشگاه نفت تهران,"[{'text': 'تهران', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D9%87%D8%B1%D8%A7%D9%86'}, {'text': 'پالایشگاه نفت تهران', 'url': 'https://fa.wikipedia.org/wiki/%D9%BE%D8%A7%D9%84%D8%A7%DB%8C%D8%B4%DA%AF%D8%A7%D9%87_%D9%86%D9%81%D8%AA_%D8%AA%D9%87%D8%B1%D8%A7%D9%86'}]",1400
28.0,3.0,سیزدهمین دوره انتخابات ریاست جمهوری ایران,"[{'text': 'انتخابات ریاست جمهوری', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%D8%A7%D8%AA_%D8%B1%DB%8C%D8%A7%D8%B3%D8%AA%E2%80%8C%D8%AC%D9%85%D9%87%D9%88%D8%B1%DB%8C_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}]",1400
31.0,3.0,اعتراض به نتیجه انتخابات در یاسوج و سرکوب معترضان,"[{'text': 'یاسوج', 'url': 'https://fa.wikipedia.org/wiki/%DB%8C%D8%A7%D8%B3%D9%88%D8%AC'}]",1400
9.0,4.0,برگزاری آزمون‌های عمومی و تخصصی کنکور ۱۴۰۰,"[{'text': 'کنکور', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%B2%D9%85%D9%88%D9%86'}]",1400
10.0,4.0,اعتصاب کارگران صنایع نفت و گاز ایران,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}]",1400
14.0,4.0,لغو حکم اخراج کسری نوری از دانشگاه تهران,"[{'text': 'تهران', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D9%87%D8%B1%D8%A7%D9%86'}, {'text': 'دانشگاه تهران', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87_%D8%AA%D9%87%D8%B1%D8%A7%D9%86'}, {'text': 'کسری نوری', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D8%B3%D8%B1%DB%8C_%D9%86%D9%88%D8%B1%DB%8C'}]",1400
22.0,4.0,تلاش جمهوری اسلامی برای ربودن مسیح علی‌نژاد,"[{'text': 'جمهوری اسلامی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D9%85%D9%87%D9%88%D8%B1%DB%8C_%D8%A7%D8%B3%D9%84%D8%A7%D9%85%DB%8C'}, {'text': 'مسیح علی\u200cنژاد', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B3%DB%8C%D8%AD_%D8%B9%D9%84%DB%8C%E2%80%8C%D9%86%DA%98%D8%A7%D8%AF'}]",1400
24.0,4.0,آغاز اعتراضات تابستان ۱۴۰۰ ایران در استان خوزستان,"[{'text': 'استان خوزستان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D8%AA%D8%A7%D9%86_%D8%AE%D9%88%D8%B2%D8%B3%D8%AA%D8%A7%D9%86'}, {'text': 'اعتراضات تابستان ۱۴۰۰ ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B9%D8%AA%D8%B1%D8%A7%D8%B6%D8%A7%D8%AA_%D8%AA%D8%A7%D8%A8%D8%B3%D8%AA%D8%A7%D9%86_%DB%B1%DB%B4%DB%B0%DB%B0_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'خوزستان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D8%AA%D8%A7%D9%86_%D8%AE%D9%88%D8%B2%D8%B3%D8%AA%D8%A7%D9%86'}]",1400
26.0,4.0,برگزیده شدن فیلم قهرمان برای جایزه بزرگ جشنواره کن,"[{'text': 'فیلم قهرمان', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D9%87%D8%B1%D9%85%D8%A7%D9%86'}]",1400
27.0,4.0,وقوع زلزله ۵٫۷ ریشتری در شیراز,"[{'text': 'شیراز', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2'}]",1400
1.0,5.0,آغاز بازی‌های المپیک تابستانی توکیو ۲۰۲۰,[],1400
12.0,5.0,تنفیذ ریاست جمهوری سید ابراهیم رئیسی,"[{'text': 'سید ابراهیم رئیسی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%DB%8C%D9%85_%D8%B1%D8%A6%DB%8C%D8%B3%DB%8C'}]",1400
24.0,5.0,تصرف ارگ ریاست جمهوری کابل به وسیله طالبان,"[{'text': 'طالبان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B7%D8%A7%D9%84%D8%A8%D8%A7%D9%86'}, {'text': 'کابل', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D8%A8%D9%84'}]",1400
29.0,5.0,هک شدن دوربین‌های زندان اوین,"[{'text': 'زندان اوین', 'url': 'https://fa.wikipedia.org/wiki/%D8%B2%D9%86%D8%AF%D8%A7%D9%86_%D8%A7%D9%88%DB%8C%D9%86'}, {'text': 'وین', 'url': 'https://fa.wikipedia.org/wiki/%D9%88%DB%8C%D9%86'}]",1400
9.0,6.0,خروج تمام نیروهای آمریکایی از افغانستان,"[{'text': 'افغانستان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%81%D8%BA%D8%A7%D9%86%D8%B3%D8%AA%D8%A7%D9%86'}]",1400
16.0,6.0,اعلام دولت موقت طالبان در افغانستان,"[{'text': 'افغانستان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%81%D8%BA%D8%A7%D9%86%D8%B3%D8%AA%D8%A7%D9%86'}, {'text': 'طالبان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B7%D8%A7%D9%84%D8%A8%D8%A7%D9%86'}]",1400
30.0,6.0,مرگ شاهین ناصری زندانی و شاهد شکنجه نوید افکاری,"[{'text': 'شاهین ناصری', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D8%A7%D9%87%DB%8C%D9%86_%D9%86%D8%A7%D8%B5%D8%B1%DB%8C'}, {'text': 'نوید افکاری', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D9%88%DB%8C%D8%AF_%D8%A7%D9%81%DA%A9%D8%A7%D8%B1%DB%8C'}]",1400
31.0,6.0,برکناری محمود نیلی احمدآبادی از ریاست دانشگاه تهران,"[{'text': 'تهران', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D9%87%D8%B1%D8%A7%D9%86'}, {'text': 'دانشگاه تهران', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87_%D8%AA%D9%87%D8%B1%D8%A7%D9%86'}, {'text': 'محمود نیلی احمدآبادی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D9%86%DB%8C%D9%84%DB%8C_%D8%A7%D8%AD%D9%85%D8%AF%D8%A2%D8%A8%D8%A7%D8%AF%DB%8C'}]",1400
1.0,8.0,سیلی خوردن استانداربایجان شرقی در مراسم معارفه,"[{'text': 'معارفه', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B9%D8%A7%D8%B1%D9%81%D9%87'}]",1400
18.0,8.0,آغاز برگزاری دادگاه بین‌المللی مردمی,[],1400
21.0,8.0,اعتراضات سراسری معلمان در ۵۰ شهر ایران,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}]",1400
22.0,8.0,اعتراضات کشاورزان استان اصفهان,"[{'text': 'اصفهان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86'}, {'text': 'اعتراضات کشاورزان استان اصفهان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B9%D8%AA%D8%B1%D8%A7%D8%B6%D8%A7%D8%AA_%DA%A9%D8%B4%D8%A7%D9%88%D8%B1%D8%B2%D8%A7%D9%86_%D8%A7%D8%B3%D8%AA%D8%A7%D9%86_%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86'}]",1400
23.0,8.0,زمین‌لرزه ۱۴۰۰ هرمزگان,"[{'text': 'زمین\u200cلرزه ۱۴۰۰ هرمزگان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B2%D9%85%DB%8C%D9%86%E2%80%8C%D9%84%D8%B1%D8%B2%D9%87_%DB%B1%DB%B4%DB%B0%DB%B0_%D9%87%D8%B1%D9%85%D8%B2%DA%AF%D8%A7%D9%86'}]",1400
4.0,9.0,اختلال و قطع اینترنت در اصفهان، خوزستان، چهارمحال و بختیاری,"[{'text': 'اصفهان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86'}, {'text': 'خوزستان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D8%AA%D8%A7%D9%86_%D8%AE%D9%88%D8%B2%D8%B3%D8%AA%D8%A7%D9%86'}, {'text': 'چهارمحال و بختیاری', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D8%AA%D8%A7%D9%86_%DA%86%D9%87%D8%A7%D8%B1%D9%85%D8%AD%D8%A7%D9%84_%D9%88_%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C'}]",1400
5.0,9.0,سرکوب شدید معترضان در اصفهان,"[{'text': 'اصفهان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86'}]",1400
6.0,9.0,افشای تلاش محسن فخری‌زاده برای تولید سلاح هسته‌ای علیرغم فتوای علی خامنه‌ای,"[{'text': 'علی خامنه\u200cای', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%B9%D9%84%DB%8C_%D8%AE%D8%A7%D9%85%D9%86%D9%87%E2%80%8C%D8%A7%DB%8C'}, {'text': 'محسن فخری\u200cزاده', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D8%B3%D9%86_%D9%81%D8%AE%D8%B1%DB%8C%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87'}]",1400
13.0,9.0,انفجار مهیب در نطنز,"[{'text': 'نطنز', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%B7%D9%86%D8%B2'}]",1400
14.0,9.0,سقوط پهپاد در استان چهارمحال و بختیاری,"[{'text': 'پهپاد', 'url': 'https://fa.wikipedia.org/wiki/%D9%BE%D9%87%D9%BE%D8%A7%D8%AF'}, {'text': 'چهارمحال و بختیاری', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D8%AA%D8%A7%D9%86_%DA%86%D9%87%D8%A7%D8%B1%D9%85%D8%AD%D8%A7%D9%84_%D9%88_%D8%A8%D8%AE%D8%AA%DB%8C%D8%A7%D8%B1%DB%8C'}]",1400
18.0,9.0,آغاز دور هشتم مذاکرات وین,"[{'text': 'وین', 'url': 'https://fa.wikipedia.org/wiki/%D9%88%DB%8C%D9%86'}]",1400
19.0,9.0,سوءقصد و حملهٔ افراد ناشناس به گوهر عشقی,"[{'text': 'گوهر عشقی', 'url': 'https://fa.wikipedia.org/wiki/%DA%AF%D9%88%D9%87%D8%B1_%D8%B9%D8%B4%D9%82%DB%8C'}]",1400
22.0,9.0,اعتراضات سراسری معلمان در ایران,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}]",1400
15.0,10.0,پایان مهلت پاسخگویی جمهوری اسلامی به ابهامات سرنگونی هواپیمای اوکراینی,"[{'text': 'جمهوری اسلامی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D9%85%D9%87%D9%88%D8%B1%DB%8C_%D8%A7%D8%B3%D9%84%D8%A7%D9%85%DB%8C'}]",1400
18.0,10.0,مرگ بکتاش آبتین نویسنده و شاعر زندانی,"[{'text': 'بکتاش آبتین', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%DA%A9%D8%AA%D8%A7%D8%B4_%D8%A2%D8%A8%D8%AA%DB%8C%D9%86'}]",1400
19.0,10.0,تجمع اعتراضی و سراسری کارکنان قوه قضائیه,[],1400
0.0,12.0,رویدادهای نجومی,[],1400
